timestamp,user,fullname,text,retweets,replies,likes,,
2013-04-28T02:46:30,FrustIndian,TheFrustratedIndian,"Somewhere during the evolution process we fucked up, to be left with men who rape 5/6 year olds and then try to... http://fb.me/2XNyttQyC ",0,0,0,,
2013-04-28T05:05:04,FrustIndian,TheFrustratedIndian,"Saint Teesta..er.. Settles for a Wad! 

Zaheera Sheikh accused her of manipulation, the residents of the Gulburg... http://fb.me/1rYj5uyMH ",0,0,0,,
2013-04-28T06:30:41,FrustIndian,TheFrustratedIndian,"“Every morning in Africa, a Gazelle wakes up. It knows it must run faster than the fastest lion or it will be... http://fb.me/17rTdmMgU ",0,0,0,,
2013-04-28T07:20:14,FrustIndian,TheFrustratedIndian,"Mother: This world is in complete shambles. Riots, loots, murders and rapes everyday, don’t even feel like... http://fb.me/2XyULTfq7 ",0,0,0,,
2013-04-28T08:45:20,FrustIndian,TheFrustratedIndian,"Nandlal Sonavane, a 25 year old Force One commando, committed suicide because of relationship issues with his... http://fb.me/28PsQdlcS ",0,0,0,,
2013-04-28T10:34:37,FrustIndian,TheFrustratedIndian,"Arey ho gaya yaar, enough! When will we have other unsung heroes and heroines on the big screen - 

Iron Woman... http://fb.me/1TbW3Iw2B ",0,0,0,,
2013-04-28T11:14:22,FrustIndian,TheFrustratedIndian,"We are a culturally rich country. Here we don't talk about SEX, we only talk about rapes.

-Inspired from a post by Indialogical Indian.",0,0,0,,
2013-04-28T16:30:38,FrustIndian,TheFrustratedIndian,"There comes a moment in every page owner's life where he has to face this big philosophical question ""What am I... http://fb.me/1sdTkx9FE ",0,0,0,,
2013-04-28T18:05:11,FrustIndian,TheFrustratedIndian,We are a country with screwed up priorities. One is not supposed to poke nose in the wrongdoings in the public... http://fb.me/RQ9Sl5m5 ,0,0,0,,
2013-04-28T18:34:22,FrustIndian,TheFrustratedIndian,"When you work on Saturdays and Sundays as well, Monday doesn't haunt you anymore!

Hum Taiyyar hain, aur aap?",0,0,0,,
2013-04-28T18:45:30,FrustIndian,TheFrustratedIndian,"And I just realized, we turned one year old today. Congrats all the fans, writers, critics, supporters and my co-admins.

 - The Founder :)",0,0,0,,
2013-04-28T19:18:24,FrustIndian,TheFrustratedIndian,"Shooter acted out of anger at Italian politicians.
~Prosecutors' allegation about the shooter who fired at... http://fb.me/2yab9tFUe ",0,0,0,,
2013-04-29T04:32:46,FrustIndian,TheFrustratedIndian,"How to project yourself as a 'liberal intellectual' on social media in ten easy steps!

1) Every time you come... http://fb.me/1F6Tu2Q8w ",0,0,0,,
2013-04-29T08:53:41,FrustIndian,TheFrustratedIndian,"TFI Birthday Special
_________________________

What has been your favorite TFI moment?",0,1,0,,
2013-04-29T10:01:34,FrustIndian,TheFrustratedIndian,"TFI Birthday Special
_________________________

What do you hate about TFI?

PS: No one is getting banned for... http://fb.me/xs3eZ2WP ",0,0,0,,
2013-04-29T11:10:29,FrustIndian,TheFrustratedIndian,"TFI Birthday Special
_________________________

We keep sharing our(Admin and Fans) stories from time to time.... http://fb.me/2mLnxpHDs ",0,0,0,,
2013-04-29T11:52:15,FrustIndian,TheFrustratedIndian,"TFI Birthday Special
_________________________

The 'one' who answers all these questions correctly will be... http://fb.me/1yZHv405F ",0,0,0,,
2013-04-29T13:05:24,FrustIndian,TheFrustratedIndian,"सौरभ भारद्वाज and Swati Singh are our winners AND no one gave a perfect answer :(

Saurabh and Swati please inbox... http://fb.me/2NLxfUKU7 ",0,0,0,,
2013-04-29T14:33:09,FrustIndian,TheFrustratedIndian,"""India formally asks Pakistan to release Sarabjit Singh"" - A TOI article headline

It took 23 years and a tragic... http://fb.me/2t3NS9qU4 ",0,0,0,,
2013-04-29T17:11:31,FrustIndian,TheFrustratedIndian,"Fireworks in the skies
Dancing in the streets
Tension on commuter's face
And still unmoving traffic

Oh dear... http://fb.me/BLUx4aW0 ",0,0,0,,
2013-04-30T05:03:38,FrustIndian,TheFrustratedIndian,I think we should have job reservations in all the fields. I completely support the PM and all the politicians for... http://fb.me/P7bx28fp ,0,0,0,,
2013-04-30T05:54:32,FrustIndian,TheFrustratedIndian,"I am anti-reservation but I am not a Racist :)

Here is a small article for all of you.

Back in the glorious... http://fb.me/BP8L3FdV ",0,0,0,,
2013-04-30T06:41:30,FrustIndian,TheFrustratedIndian,"Wow! you talk post a topic about unity and people come with a list of excuses to fight.

We are a fight savvy... http://fb.me/23ENMhYlg ",0,0,0,,
2013-04-30T08:26:34,FrustIndian,TheFrustratedIndian,"The agency's status report on coal allocation scam was ""shared"" with law minister Ashwani Kumar and senior... http://fb.me/1t63vKaV8 ",0,0,0,,
2013-04-30T10:21:33,FrustIndian,TheFrustratedIndian,"सज्जन कुमार जी निर्दोष हैं, उन्हें बाइज्ज़त बरी किया जाता है

आपकी लचर और मजबूर,
 - भारतीय कानून एवं विधि व्यवस्था",0,0,0,,
2013-04-30T13:30:22,FrustIndian,TheFrustratedIndian,कहीं भारत सरकार ये सोचकर तो चुप नहीं बैठी है की जब चीनी घुसपैठी कश्मीर पहुँच जायेंगे तो पाकिस्तानी सेना इन्हें... http://fb.me/1vyWCV0K6 ,0,0,0,,
2013-04-30T16:37:09,FrustIndian,TheFrustratedIndian,"Say Gujarat and the scenes of Hindu men brandishing their swords and shouting ‘Jai Shri Ram’, invading Muslim... http://fb.me/2o8XVUN67 ",0,0,0,,
2013-05-01T03:31:15,FrustIndian,TheFrustratedIndian,"Wow, one full day after a court judgement and Bleeding Heart Katju has not filed an appeal asking the President... http://fb.me/25K1A5l5i ",0,0,0,,
2013-05-01T05:47:54,FrustIndian,TheFrustratedIndian,"• Dismantle the border structures that have recently come up, particularly in Fukche and Chumar.
• Take down your... http://fb.me/FQeTog9j ",0,0,0,,
2013-05-01T05:49:34,FrustIndian,TheFrustratedIndian,"• Dismantle the border structures that have recently come up, particularly in Fukche and Chumar.
• Take down your... http://fb.me/2fu7ZD5pu ",0,0,0,,
2013-05-01T07:18:19,FrustIndian,TheFrustratedIndian,Our obsession to copy things (also called as inspired by the copycats) from the international counterparts. And... http://fb.me/1DfIqkY8g ,0,0,0,,
2013-05-01T09:46:15,FrustIndian,TheFrustratedIndian,"Protests in Delhi against Sajjan Kumar’s acquittal. Two Metro stations shut down.

This is the state of the... http://fb.me/EgSanYrx ",0,0,0,,
2013-05-01T12:03:51,FrustIndian,TheFrustratedIndian,"Someone said the Rupee has strengthened, Someone said the International oil prices have come down, someone said... http://fb.me/221pEh0Np ",0,0,0,,
2013-05-01T12:58:47,FrustIndian,TheFrustratedIndian,"We are country of 1.2bn people and lets face it, security in this country is something we can't be proud of.... http://fb.me/1IhRhvwx4 ",0,0,0,,
2013-05-01T16:49:38,FrustIndian,TheFrustratedIndian,"Tell the truth boldly, whether it hurts or not. Never pander to weakness. If truth is too much for intelligent... http://fb.me/sR0z5VbG ",0,0,0,,
2013-05-02T05:04:22,FrustIndian,TheFrustratedIndian,RIP Sarabjit Singh. It's better to leave this world than to live in the enemyland and know your country is headed... http://fb.me/2f6VcCwh9 ,0,0,0,,
2013-05-02T07:03:53,FrustIndian,TheFrustratedIndian,"︻デ┳═ー -----------)) AMAN KI ASHA ((-----------ー═┳デ︻

Yeh duniya pyar ki sirf baatein karti hai ... chalti jung pe hai",0,0,0,,
2013-05-02T08:00:41,FrustIndian,TheFrustratedIndian,"""I am deeply saddened by the passing away of Sarabjit Singh. He was a brave son of India who bore his tribulations... http://fb.me/CafixOsE ",0,0,0,,
2013-05-02T09:25:23,FrustIndian,TheFrustratedIndian,Asian Development Bank warned its delegates that wearing Short dresses and baring their legs in India can hurt... http://fb.me/1PYkHWzWQ ,0,0,0,,
2013-05-02T11:33:24,FrustIndian,TheFrustratedIndian,"Salman Khurshid, compared India with famous boxer Muhammad Ali who first exhausted his opponents by ducking the... http://fb.me/2XtRDK4SN ",0,0,0,,
2013-05-02T16:34:44,FrustIndian,TheFrustratedIndian,"Watched Arnab Goswami thrashing Paki panelists in his show. The frustrated ""deshbhakt' in me smiled a helpless smile",0,0,0,,
2013-05-02T17:20:00,FrustIndian,TheFrustratedIndian,"Even if a snake is not poisonous, it should pretend to be venomous.

 - Chanakya

Whaaaat Poisonous-Shoijonous ??... http://fb.me/Ko6Q4ILK ",1,0,0,,
2013-05-02T18:14:48,FrustIndian,TheFrustratedIndian,http://fb.me/KCL4BjnL ,0,0,0,,
2013-05-03T02:48:57,FrustIndian,TheFrustratedIndian,"और चीनी सेना ये सोचकर परेशान है की आखिर ये IPL है क्या चीज, हम इनके देश में घुस आये, अपने तम्बू गाड लिए, वापस न... http://fb.me/1Mk22jMZn ",0,0,0,,
2013-05-03T05:48:51,FrustIndian,TheFrustratedIndian,There's a news of a Pakistani prisoner being attacked and injured critically by a fellow Indian prisoner in the... http://fb.me/1IqHLU8i6 ,0,0,0,,
2013-05-03T07:03:16,FrustIndian,TheFrustratedIndian,Punjab government announces 3 day state mourning and Rs 1 crore financial assistance to Sarabjit's family.... http://fb.me/1Wr5x1exN ,0,0,0,,
2013-05-03T08:33:33,FrustIndian,TheFrustratedIndian,Sharing again! http://fb.me/1Mmqv7OWy ,0,0,0,,
2013-05-03T18:01:21,FrustIndian,TheFrustratedIndian,"Admins are having a Friday Party! Pardon us for our absence. :)

See you soon!",0,0,0,,
2013-05-03T19:23:01,FrustIndian,TheFrustratedIndian,"I am not a big IPL fan but a friend told that Gambhir was trying to fire words at Dravid.

Gambhir when you spit... http://fb.me/LG5j9opy ",0,0,0,,
2013-05-03T21:47:45,FrustIndian,TheFrustratedIndian,"People sometimes write me off as a crazy conspiracy theorist. When I say the highest, invisible movers and... http://fb.me/2E09AcN0X ",0,0,0,,
2013-05-04T09:41:25,FrustIndian,TheFrustratedIndian,"Because people blame us of being serious all the time, Here is a funny life story for all of you! This happened... http://fb.me/1zxNQPG1A ",0,0,0,,
2013-05-04T11:23:37,FrustIndian,TheFrustratedIndian,"Bansal: Dudes I need to resign

Congress Top Brass: What for mate?

Bansal: You see this nephew of mine has landed... http://fb.me/Ihv4Opix ",0,0,0,,
2013-05-04T12:49:25,FrustIndian,TheFrustratedIndian,"A short time before my lecture, a multi-millionaire proprietor of a very famous telegraph company telegraphed me... http://fb.me/2UjHBCoyq ",0,0,0,,
2013-05-04T13:45:52,FrustIndian,TheFrustratedIndian,"News flashing on a news channel : कांग्रेस कोर ग्रुप की बैठक ख़तम।

Somehow my mind reads it as कोंग्रेस चोर ग्रुप... http://fb.me/LRWS2VvA ",0,0,0,,
2013-05-04T14:54:20,FrustIndian,TheFrustratedIndian,"100 Years of Indian Cinema. If you were to name one favorite flick of yours, which one would it be and why?",0,0,0,,
2013-05-04T17:55:21,FrustIndian,TheFrustratedIndian,"Top five regrets of dying, as witnessed by 'Ware', a nurse 

1. I wish I'd had the courage to live a life true to... http://fb.me/2jwY0mgmi ",0,0,0,,
2013-05-04T20:33:23,FrustIndian,TheFrustratedIndian,"Marrying a person from the Scheduled Castes will earn HP residents Rs 75,000.

I don't want to comment any... http://fb.me/2T9scxfCG ",2,0,0,,
2013-05-05T04:56:26,FrustIndian,TheFrustratedIndian,"Kavi ki kalam se, something on the mama-bhanja fiasco that came into news few days ago.
--------------
मामा मामा... http://fb.me/BgBcOeCk ",0,0,0,,
2013-05-05T05:45:06,FrustIndian,TheFrustratedIndian,"Troubled by the various scams plaguing the UPA government, some Indian citizens hire the services of famous... http://fb.me/25KCzamSd ",0,0,0,,
2013-05-05T05:45:33,FrustIndian,TheFrustratedIndian,"Troubled by the various scams plaguing the UPA government, some Indian citizens hire the services of famous... http://fb.me/1JggWIgfy ",0,0,0,,
2013-05-05T07:45:53,FrustIndian,TheFrustratedIndian,Have you all seen the Kasab's confessions? Watching and listening him speak(and assuming he's speaking truth) I... http://fb.me/1vd54DyDG ,0,0,0,,
2013-05-05T09:26:06,FrustIndian,TheFrustratedIndian,कहीं चीनी भारतीय सीमा में इसलिए तो घुसे नहीं चले आ रहे की Bansal जी के भांजे ने उनसे भी पैसे लेकर उन्हें भी... http://fb.me/IkZwGVg2 ,0,0,0,,
2013-05-05T09:56:20,FrustIndian,TheFrustratedIndian,"The Vice-Chancellor of Aligarh Muslim University ""advises"" students to wear sherwanis to college, and in... http://fb.me/1Iqp8sby7 ",0,0,0,,
2013-05-05T10:12:50,FrustIndian,TheFrustratedIndian,Here’s our latest addition-and-a-half (an extra half for his size) to the TFI family – Suneil Shrivastav. A... http://fb.me/2QqHrlhWr ,0,0,0,,
2013-05-05T14:05:11,FrustIndian,TheFrustratedIndian,Here’s our latest addition-and-a-half (an extra half for his size) to the TFI family – Suneil Shrivastav. A... http://fb.me/2Bz21cbGS ,0,0,0,,
2013-05-05T16:42:47,FrustIndian,TheFrustratedIndian,"After toilet humour, we have toilet journalism: cameramen at the Asian Development Bank positioned themselves at... http://fb.me/2E9OJd20e ",0,0,0,,
2013-05-05T17:52:48,FrustIndian,TheFrustratedIndian,"I am not an IPL fan but a huge Rahul David fan. He must have said to his team mates

Abhi hum jee rahe hain, maqbara nahi hue hain",0,0,1,,
2013-05-05T18:13:40,FrustIndian,TheFrustratedIndian,"TFI CONFESSIONS:

I do watch IPL matches, but only MI and RR ones, for Sachin and Rahul respectively. The former... http://fb.me/yHFlbQ5L ",0,0,0,,
2013-05-06T02:24:24,FrustIndian,TheFrustratedIndian,"After this chit fund fiasco, who will trust the sarkari clean chit anymore!",0,0,0,,
2013-05-06T03:26:16,FrustIndian,TheFrustratedIndian,"So the Chinese advance in OUR territory, pitch their tents, make unreasonable demands and finally, withdraw, but... http://fb.me/18sOkhj5G ",0,0,0,,
2013-05-06T05:11:30,FrustIndian,TheFrustratedIndian,"So Sonia and Rahul Gandhi came to Karnataka and told the Janata about how corrupt BJP is.

The Gandhis had the... http://fb.me/1TCZHxvo5 ",0,0,0,,
2013-05-06T07:48:16,FrustIndian,TheFrustratedIndian,"Corruption is a problem we have to work together against.
~Shri Kapil Sibal ji

Yes Sir. We, the citizens, have... http://fb.me/2bmfn0PmY ",0,0,0,,
2013-05-06T08:45:03,FrustIndian,TheFrustratedIndian,"""Everybody is entitled to their opinion here but as explained to the Cardinal and members of the church my book is... http://fb.me/LwgPYbsR ",0,0,0,,
2013-05-06T09:29:44,FrustIndian,TheFrustratedIndian,I am fed up of this unprofessional behavior in the political industry. CBI says that the coalgate reports have... http://fb.me/1QOSag9pU ,0,0,0,,
2013-05-06T11:42:02,FrustIndian,TheFrustratedIndian,"An anonymous answer to a question about cases/stories where women have misused Indian-laws, which were actually... http://fb.me/1R5pcjMZA ",0,0,0,,
2013-05-06T14:06:42,FrustIndian,TheFrustratedIndian,"Case registered against Mahendra Singh Dhoni for allegedly ""denigrating"" Lord Vishnu and ""hurting"" the religious... http://fb.me/18Qx5hMHS ",0,0,0,,
2013-05-06T15:17:35,FrustIndian,TheFrustratedIndian,This Voltas all weather AC guy Murti looks like a relative of Ashok Khemka. Keeps getting transferred.,2,0,0,,
2013-05-06T16:11:49,FrustIndian,TheFrustratedIndian,@vjcoolhands :),0,0,0,,
2013-05-06T16:15:50,FrustIndian,TheFrustratedIndian,"#VoteBJP trends on Twitter while INC is poised for victory in Karnataka.BJP has virtual support,Congress has loyalVoters #ThatsTheDifference",1,0,0,,
2013-05-06T16:19:17,FrustIndian,TheFrustratedIndian,#VoteBJP has to be one of the most communal hashtags of all times,0,0,0,,
2013-05-06T17:18:40,FrustIndian,TheFrustratedIndian,"मेरे सम्मानित सदस्यगण,

जैसा की सर्वविदित है की गाली-गलौज एवं अभद्र टीका-टिपण्णी से हमें घृणा है। गाली गलौज एक... http://fb.me/AyW3UrFD ",0,0,0,,
2013-05-06T19:02:55,FrustIndian,TheFrustratedIndian,"11 Cool Dudes banned, Good Night.",0,0,0,,
2013-05-07T02:51:25,FrustIndian,TheFrustratedIndian,Continuing disruptions in the Lok Sabha/Rajya Sabha would be directly responsible for children dying of... http://fb.me/1aEKbP4uC ,0,0,0,,
2013-05-07T03:47:26,FrustIndian,TheFrustratedIndian,"Last week, a young man called Santosh Sonappa Hande died in his ancestral village near Sangli in Maharashtra. He... http://fb.me/LZvszRsB ",0,0,0,,
2013-05-07T05:34:27,FrustIndian,TheFrustratedIndian,"Congress on Monday suspended Suraj Singh Thakur, President of the Mumbai Unit of its youth wing ‘National Students... http://fb.me/UsvaiWUy ",0,0,0,,
2013-05-07T05:54:36,FrustIndian,TheFrustratedIndian,@babumoshoy Wo duniya ko bata raha tha ki hame vote doge to chaddi bech ke nachna padega! Honest man,0,1,0,,
2013-05-07T07:06:19,FrustIndian,TheFrustratedIndian,Re-sharing(This wasn't visible yesterday because of some FB Hiccup) http://fb.me/2dOJEyZPI ,0,0,0,,
2013-05-07T09:54:10,FrustIndian,TheFrustratedIndian,"We all know that Indians are shorter and smaller built than Americans and Africans, but we use the former’s height... http://fb.me/ur2hkb3S ",0,0,0,,
2013-05-07T12:36:59,FrustIndian,TheFrustratedIndian,"Surprising Act by Gurgaon Police!
 
Not again! I thought when I got to know someone broke into the kitchen of my... http://fb.me/RYsUtsal ",0,0,0,,
2013-05-07T12:38:35,FrustIndian,TheFrustratedIndian,The RTI has given individuals the assurance that officials of whom information has been asked will be penalized... http://fb.me/2gCMEZjwJ ,0,0,0,,
2013-05-07T14:27:00,FrustIndian,TheFrustratedIndian,"Ravi Shastri(In a fake Caribbean accent): Yo man! Looook whoooo we have hea, the man who hates tooentiie... http://fb.me/2NTvdUi8o ",0,0,0,,
2013-05-07T16:18:19,FrustIndian,TheFrustratedIndian,Sachin की आज की पारी देख कर लगता है शायद वे सेलेक्टर्स को उन्हें champions trophy में ना चुनने का जवाब देना चाहते थे|,0,0,0,,
2013-05-07T16:34:10,FrustIndian,TheFrustratedIndian,"आखिरी वाले पोस्ट में मै जज्बाती हो गया था, क्षमा प्रार्थी हूँ :P

लेकिन फिर भी मित्रों, एक जयकारा तो बनता है... http://fb.me/2QQHBwkgU ",0,0,0,,
2013-05-07T17:38:32,FrustIndian,TheFrustratedIndian,"A few minutes ago my mother was watching a TV news channel covering the public discourse of a so-called sant-ji,... http://fb.me/RS0UGL29 ",0,0,0,,
2013-05-07T19:19:20,FrustIndian,TheFrustratedIndian,"A human being should be able to change a diaper, plan an invasion, butcher a hog, conn a ship, design a building,... http://fb.me/2l8CdgRX9 ",0,0,0,,
2013-05-08T04:15:30,FrustIndian,TheFrustratedIndian,The RTI has given individuals the assurance that officials of whom information has been asked will be penalized... http://fb.me/2T3LgfJrw ,0,0,0,,
2013-05-08T05:32:56,FrustIndian,TheFrustratedIndian,"The trends in the Karnataka elections testify this golden fact again:

“BJP has supporters online, who’d fight... http://fb.me/2JemXO8jP ",0,0,0,,
2013-05-08T06:01:52,FrustIndian,TheFrustratedIndian,BJP government led by Yeddy was accused of being involved in scams and Yeddy was fired of the top post in the... http://fb.me/1vrxr4LS1 ,0,0,0,,
2013-05-08T07:26:34,FrustIndian,TheFrustratedIndian,"Who are You?
Indian Voters

What do you want?
Corruption free India

On what basis do you vote?
Religion and... http://fb.me/23Ar8Z632 ",0,0,0,,
2013-05-08T08:50:04,FrustIndian,TheFrustratedIndian,"Shafiqur Rahman Barq, BSP Member of Parliament, today walked out of the Lok Sabha when Vande Mataram, the... http://fb.me/2AvHAGREw ",0,0,0,,
2013-05-08T10:43:47,FrustIndian,TheFrustratedIndian,‘Secularism OR How politicians walked over democracy and conveniently forgot the concept of sovereign India.’ By... http://fb.me/286epB9o8 ,0,0,0,,
2013-05-08T11:47:43,FrustIndian,TheFrustratedIndian,"Meanwhile in Patna, all 30 students of Super-30 have cracked the Joint Entrance Examination (JEE). Hats off Mr.... http://fb.me/1aDLTpGcP ",0,0,0,,
2013-05-08T15:11:09,FrustIndian,TheFrustratedIndian,"Dude 1: This Home Minister is a big Ghonchuu man, keeps landing us in troubles with his meaningless statements.... http://fb.me/1ANIFe8kN ",0,0,0,,
2013-05-08T15:13:28,FrustIndian,TheFrustratedIndian,"Dude 1: This Home Minister is a big Ghonchuu man, keeps landing us in troubles with his meaningless statements.... http://fb.me/1uVD95K2o ",0,0,0,,
2013-05-08T15:50:36,FrustIndian,TheFrustratedIndian,"Congress wins Karnataka and Sensex crosses 20,000 mark, first time since January 31

That's what the great... http://fb.me/2xQmgihhM ",0,0,0,,
2013-05-08T19:09:00,FrustIndian,TheFrustratedIndian,"The CBI is a caged parrot!
~SC

No shit, Sherlock! This late realization makes me think the SC stands for Sleepy Court...",0,0,0,,
2013-05-09T05:19:58,FrustIndian,TheFrustratedIndian,Pak prisoner Sanaullah attacked in the Jammu jail by an Indian in mate died today succumbing to his injuries. Let... http://fb.me/2CVKzfDEu ,0,0,0,,
2013-05-09T05:21:13,FrustIndian,TheFrustratedIndian,"Pak prisoner Sanaullah attacked in the Jammu jail by an Indian inmate died today succumbing to his
injuries. Let... http://fb.me/2R59VVFy2 ",0,0,0,,
2013-05-09T06:05:59,FrustIndian,TheFrustratedIndian,"The founder this side, I have zero tolerance for people who can't even decipher simple sarcastic lines. Don’t... http://fb.me/26keP57cv ",0,0,0,,
2013-05-09T07:35:47,FrustIndian,TheFrustratedIndian,"Supreme Court's caged parrot remark is correct : CBI chief Ranjit Sinha.

First thing, did it take so much time... http://fb.me/BpW6cALH ",0,0,0,,
2013-05-09T09:38:28,FrustIndian,TheFrustratedIndian,AAP and Kejriwal are a wake-up call for mainstream politicians simply because of their call to ceaseless... http://fb.me/2rv3uP5mM ,0,0,0,,
2013-05-09T11:20:35,FrustIndian,TheFrustratedIndian,"It's the worst of the summer these days across India - humidity in Mumbai and Kolkata, heat waves in Rajasthan... http://fb.me/1I6DlUZUD ",0,0,0,,
2013-05-09T12:55:57,FrustIndian,TheFrustratedIndian,http://fb.me/2eKwsxNVV ,0,0,0,,
2013-05-09T15:53:38,FrustIndian,TheFrustratedIndian,"Jagan Mohan Reddy's bail plea rejected. Hona hi tha. 

Abhi inke nikalne me time hai. Pahle 2014 ki taiyyari toh... http://fb.me/2liGSxae8 ",0,0,0,,
2013-05-09T16:31:26,FrustIndian,TheFrustratedIndian,As I mentioned in the TFI confessions post that I do watch Rajasthan and Mumbai IPL  matches for Rahul and Sachin... http://fb.me/1SwqD6bhq ,0,0,0,,
2013-05-10T03:01:14,FrustIndian,TheFrustratedIndian,There is still no clarity on the reasons behind the April 15 incursion by the People's Liberation Army in Ladakh.... http://fb.me/2kJSoRoZC ,0,0,0,,
2013-05-10T04:38:54,FrustIndian,TheFrustratedIndian,इंटरपोल ने अपनी एक ख़ुफ़िया रिपोर्ट में भारत सरकार को ये जानकारी दी है की जब से पाकिस्तान में ज़रदारी के बेटे को... http://fb.me/22XOtQTJt ,0,0,0,,
2013-05-10T06:01:20,FrustIndian,TheFrustratedIndian,Remember Mamta Kulkarni? The “Bharo Maang meri Bharo girl”. The actress better known for her sexy appearances and... http://fb.me/15nGyo1PQ ,0,0,0,,
2013-05-10T07:46:18,FrustIndian,TheFrustratedIndian,Thinking of starting GOD(GhonchuOftheDay) awards. Last thread gave me many.,0,0,0,,
2013-05-10T09:43:05,FrustIndian,TheFrustratedIndian,"The Supreme Court rejected SD's review plea (also six others), and the Barabanki court rejects the UP... http://fb.me/22A1fBeNY ",0,0,0,,
2013-05-10T12:44:22,FrustIndian,TheFrustratedIndian,"A man in a cool “Yo!” pose -->A man in a striped shirt-->The same man with a pretty girl, very much in love-->The... http://fb.me/U22MVTP5 ",0,0,0,,
2013-05-10T15:10:47,FrustIndian,TheFrustratedIndian,"मामा बंसल ने  G for God को  खुश करने के उन्हें बकरे की बली घुस में देने की कोशिश की, पर दिन खतम होते-होते G for... http://fb.me/2krIIDX4M ",0,0,0,,
2013-05-10T15:12:10,FrustIndian,TheFrustratedIndian,"मामा बंसल ने  G for God को  खुश करने के लिए उन्हें बकरे की बली घुस में देने की कोशिश की, पर दिन खतम होते-होते G... http://fb.me/16aXrERGe ",0,0,0,,
2013-05-10T17:58:42,FrustIndian,TheFrustratedIndian,The UPA government is hell bent on destroying all institutions that are capable of challenging its authority -... http://fb.me/M0aEd3dc ,0,0,0,,
2013-05-11T05:45:42,FrustIndian,TheFrustratedIndian,"The media's slip is showing - 

The Times of Congress and IBN Live report that Bansal was FEEDING a goat; DNA and... http://fb.me/S64ygTjs ",0,0,0,,
2013-05-11T05:46:42,FrustIndian,TheFrustratedIndian,"The media's slip is showing -

The Times of Congress and IBN Live report that Bansal was FEEDING a goat; DNA and... http://fb.me/1xaCTJIip ",0,0,0,,
2013-05-11T06:51:38,FrustIndian,TheFrustratedIndian,"They said:

""Life will be great once you pass your 12th exams""
""Life will be awesome once you get a B.Tech degree""... http://fb.me/HH1l0DuR ",0,0,0,,
2013-05-11T07:49:35,FrustIndian,TheFrustratedIndian,Aap 4 logon ke beech 'Sex' par kuch keh dijiye aur log aise chehre banayenge jaise unhone aapse abhadra/shameless... http://fb.me/2jur9zPaM ,0,0,0,,
2013-05-11T08:30:47,FrustIndian,TheFrustratedIndian,"शाह का रुतबा शहंशाहो से तेरी बात है
दस जनपथ की महारानी का तेरे सर पे हाथ है
छोटे बुद्धू बबुआ का भी तू खासम ख़ास है... http://fb.me/IK6CQVhh ",0,0,0,,
2013-05-11T09:42:23,FrustIndian,TheFrustratedIndian,"अलविदा कहने से दगा देने का एहसास तो नहीं मिटता है""

यह कहानी हर उस घर की है, जहाँ आज मुन्नी-शीला, मोदी-गाँधी,... http://fb.me/2EaQuPqTI ",0,0,0,,
2013-05-11T13:56:17,FrustIndian,TheFrustratedIndian,"Was checking out the comments section of a TOI article, Seeing the number of BJP supporters there, I was almost... http://fb.me/15cICHmRj ",0,0,0,,
2013-05-11T15:47:08,FrustIndian,TheFrustratedIndian,"Life of Pa(wan)

I was weeping because Richard Parker(Manmohan) left me so unceremoniously. It broke my heart...... http://fb.me/IstYXmGm ",0,0,0,,
2013-05-11T17:18:07,FrustIndian,TheFrustratedIndian,"I was of the belief that Rahul Gandhi is a good for nothing, standing in the political arena just because of his... http://fb.me/2IB92TXK2 ",0,0,0,,
2013-05-11T17:58:51,FrustIndian,TheFrustratedIndian,"Aditya Darp jumps onto the MAD position again. Rahul Sharma has taken an oath not to vacate the MAD chair, he now... http://fb.me/2DdbhU5mT ",0,0,0,,
2013-05-11T19:00:45,FrustIndian,TheFrustratedIndian,"A hypothetical song from a hypothetical movie called Gangs of Jhaanse-pur

O Pavaniya, aa aa Pavaniya
Maange jo... http://fb.me/HQ5LQRgF ",0,0,0,,
2013-05-12T03:19:00,FrustIndian,TheFrustratedIndian,"""The human body has limitations; the human spirit is boundless.""
-Deans Karnazes, Ultramarathon Man : Confessions of an All-Night Runner.",0,0,0,,
2013-05-12T05:10:55,FrustIndian,TheFrustratedIndian,"उसको नहीं देखा हमने कभी
पर उसकी जरुरत क्या होगी
ऐ ऐ माँ, ऐ माँ तेरी सूरत से अलग
भगवान् की सूरत क्या होगी",0,0,0,,
2013-05-12T07:12:41,FrustIndian,TheFrustratedIndian,"Shared by an old and esteemed member of this community. 

I had always heard of police harassing and trolling... http://fb.me/24L9AH4lL ",0,0,0,,
2013-05-12T08:29:26,FrustIndian,TheFrustratedIndian,"When I was a kid, whenever I left for anywhere dad would keep saying, ""Raaste par dekh ke chalna, gadiyon se dur... http://fb.me/AnLIYrWj ",0,0,0,,
2013-05-12T10:47:29,FrustIndian,TheFrustratedIndian,"Nawaz Sharif makes a comeback in Pakistan. Choose the correct alternative from the following option:

(A)... http://fb.me/31jmqogUn ",0,0,0,,
2013-05-12T16:01:10,FrustIndian,TheFrustratedIndian,5 women MLAs out of 223, more than 90% MLAs are crorepatis, a minimum increase of 59% in the assets of re-elected... http://fb.me/z547JoGH ,0,0,0
